dphi_dEdCth(1/GeV/s/cm2),Energy (GeV),cosTh,m(GeV),eps2
4.3905233392017525e-28,85198.58329328035,0.2,0.39,9.5e-09
1.5688357028322229e-28,120113.46963602628,0.2,0.39,9.5e-09
5.514021151805581e-29,169336.68413641874,0.2,0.39,9.5e-09
1.8907648898256723e-29,238731.8648042508,0.2,0.39,9.5e-09
6.311476170534818e-30,336565.60339283146,0.2,0.39,9.5e-09
2.044159920860876e-30,474492.1901400215,0.2,0.39,9.5e-09
6.4394700456949846e-31,668941.9127631214,0.2,0.39,9.5e-09
1.98245267864484e-31,943078.2886418686,0.2,0.39,9.5e-09
6.032728245250104e-32,1329557.382395053,0.2,0.39,9.5e-09
1.8521818287981087e-32,1874417.9082172392,0.2,0.39,9.5e-09
5.6725766466514555e-33,2642565.5192981586,0.2,0.39,9.5e-09
1.760898631274657e-33,3725504.5916762734,0.2,0.39,9.5e-09
5.583247409345769e-34,5252238.53911756,0.2,0.39,9.5e-09
1.8107251199045224e-34,7404637.141885661,0.2,0.39,9.5e-09
5.927757983801575e-35,10439101.498273656,0.2,0.39,9.5e-09
1.9926782453710103e-35,14717107.402174173,0.2,0.39,9.5e-09
7.02474947089612e-36,20748265.57850291,0.2,0.39,9.5e-09
4.589760388101974e-16,1.019,0.4,0.39,9.5e-09
4.311522004746779e-16,1.4365922627819576,0.4,0.39,9.5e-09
3.3448427314744663e-16,2.0253163194160795,0.4,0.39,9.5e-09
2.0775260082750116e-16,2.8553029972121413,0.4,0.39,9.5e-09
1.0873834262436617e-16,4.025423153771439,0.4,0.39,9.5e-09
5.634319559899738e-17,5.675065512395874,0.4,0.39,9.5e-09
3.056871454179358e-17,8.000741124522708,0.4,0.39,9.5e-09
1.4487751616428257e-17,11.279492439657256,0.4,0.39,9.5e-09
6.086246836192945e-18,15.90189555144181,0.4,0.39,9.5e-09
2.53336090574452e-18,22.418586960518287,0.4,0.39,9.5e-09
1.043624978297976e-18,31.605857281634012,0.4,0.39,9.5e-09
4.252454847606022e-19,44.55812564218471,0.4,0.39,9.5e-09
1.6978893781062882e-19,62.81831063947881,0.4,0.39,9.5e-09
6.736512567844183e-20,88.56162809196152,0.4,0.39,9.5e-09
2.677302339221776e-20,124.85471020243885,0.4,0.39,9.5e-09
1.0794309810042554e-20,176.02091329608157,0.4,0.39,9.5e-09
4.336317445886896e-21,248.15533084294873,0.4,0.39,9.5e-09
1.7372710606334464e-21,349.8508618813319,0.4,0.39,9.5e-09
6.982334950237482e-22,493.22182660090334,0.4,0.39,9.5e-09
2.807646514149401e-22,695.3470656820822,0.4,0.39,9.5e-09
1.1367444135875612e-22,980.3044303307337,0.4,0.39,9.5e-09
4.58701393467977e-23,1382.039018433766,0.4,0.39,9.5e-09
1.8379108390083644e-23,1948.4068309565441,0.4,0.39,9.5e-09
7.350470461829515e-24,2746.8755427906613,0.4,0.39,9.5e-09
2.9245429884383485e-24,3872.561483413205,0.4,0.39,9.5e-09
1.1654309599518305e-24,5459.56022003811,0.4,0.39,9.5e-09
4.5957109109087765e-25,7696.920481156926,0.4,0.39,9.5e-09
1.8024092833734154e-25,10851.16428898726,0.4,0.39,9.5e-09
7.028527148103786e-26,15298.035976187428,0.4,0.39,9.5e-09
2.7187695576595937e-26,21567.26213851904,0.4,0.39,9.5e-09
1.0451253154611006e-26,30405.654482420672,0.4,0.39,9.5e-09
3.9681546429238346e-27,42866.07259496282,0.4,0.39,9.5e-09
1.4728080165513819e-27,60432.84418623487,0.4,0.39,9.5e-09
5.368176969108076e-28,85198.58329328035,0.4,0.39,9.5e-09
1.9134934261563985e-28,120113.46963602628,0.4,0.39,9.5e-09
6.715712811925336e-29,169336.68413641874,0.4,0.39,9.5e-09
2.2997069767844834e-29,238731.8648042508,0.4,0.39,9.5e-09
7.677557468188607e-30,336565.60339283146,0.4,0.39,9.5e-09
2.4837503846166264e-30,474492.1901400215,0.4,0.39,9.5e-09
7.816107407173764e-31,668941.9127631214,0.4,0.39,9.5e-09
2.403998957989238e-31,943078.2886418686,0.4,0.39,9.5e-09
7.30923775921652e-32,1329557.382395053,0.4,0.39,9.5e-09
2.242257056101547e-32,1874417.9082172392,0.4,0.39,9.5e-09
6.861647870872428e-33,2642565.5192981586,0.4,0.39,9.5e-09
2.128323767614883e-33,3725504.5916762734,0.4,0.39,9.5e-09
6.743112055316878e-34,5252238.53911756,0.4,0.39,9.5e-09
2.1854253653760277e-34,7404637.141885661,0.4,0.39,9.5e-09
7.150012494714502e-35,10439101.498273656,0.4,0.39,9.5e-09
2.4018564234331346e-35,14717107.402174173,0.4,0.39,9.5e-09
8.450911435356587e-36,20748265.57850291,0.4,0.39,9.5e-09
5.311651849581893e-16,1.019,0.6,0.39,9.5e-09
4.990251612855017e-16,1.4365922627819576,0.6,0.39,9.5e-09
3.872267639279274e-16,2.0253163194160795,0.6,0.39,9.5e-09
2.406430009796954e-16,2.8553029972121413,0.6,0.39,9.5e-09
1.2605490898180917e-16,4.025423153771439,0.6,0.39,9.5e-09
6.535784420529904e-17,5.675065512395874,0.6,0.39,9.5e-09
3.547004023735196e-17,8.000741124522708,0.6,0.39,9.5e-09
1.6821822727808593e-17,11.279492439657256,0.6,0.39,9.5e-09
7.07261734662347e-18,15.90189555144181,0.6,0.39,9.5e-09
2.9466608687689587e-18,22.418586960518287,0.6,0.39,9.5e-09
1.2146698108216166e-18,31.605857281634012,0.6,0.39,9.5e-09
4.951525991113402e-19,44.55812564218471,0.6,0.39,9.5e-09
1.98012523107998e-19,62.81831063947881,0.6,0.39,9.5e-09
7.852341329478458e-20,88.56162809196152,0.6,0.39,9.5e-09
3.1205927140466743e-20,124.85471020243885,0.6,0.39,9.5e-09
1.257653260289286e-20,176.02091329608157,0.6,0.39,9.5e-09
5.043996620645253e-21,248.15533084294873,0.6,0.39,9.5e-09
2.0227375154473986e-21,349.8508618813319,0.6,0.39,9.5e-09
8.121225092392975e-22,493.22182660090334,0.6,0.39,9.5e-09
3.261477951768084e-22,695.3470656820822,0.6,0.39,9.5e-09
1.3185743870301453e-22,980.3044303307337,0.6,0.39,9.5e-09
5.312307914799524e-23,1382.039018433766,0.6,0.39,9.5e-09
2.1249093062771642e-23,1948.4068309565441,0.6,0.39,9.5e-09
8.468617593268879e-24,2746.8755427906613,0.6,0.39,9.5e-09
3.363432436784909e-24,3872.561483413205,0.6,0.39,9.5e-09
1.3379171765800178e-24,5459.56022003811,0.6,0.39,9.5e-09
5.266775601235301e-25,7696.920481156926,0.6,0.39,9.5e-09
2.062053950147103e-25,10851.16428898726,0.6,0.39,9.5e-09
8.028040148328581e-26,15298.035976187428,0.6,0.39,9.5e-09
3.1005299112678916e-26,21567.26213851904,0.6,0.39,9.5e-09
1.1901152709770799e-26,30405.654482420672,0.6,0.39,9.5e-09
4.5122601873295564e-27,42866.07259496282,0.6,0.39,9.5e-09
1.6725340025135956e-27,60432.84418623487,0.6,0.39,9.5e-09
6.088399610191985e-28,85198.58329328035,0.6,0.39,9.5e-09
2.169749378081682e-28,120113.46963602628,0.6,0.39,9.5e-09
7.606829948463048e-29,169336.68413641874,0.6,0.39,9.5e-09
2.6021819010577076e-29,238731.8648042508,0.6,0.39,9.5e-09
8.679083600883594e-30,336565.60339283146,0.6,0.39,9.5e-09
2.805347192225609e-30,474492.1901400215,0.6,0.39,9.5e-09
8.821261687684905e-31,668941.9127631214,0.6,0.39,9.5e-09
2.7112437154121612e-31,943078.2886418686,0.6,0.39,9.5e-09
8.238111107590904e-32,1329557.382395053,0.6,0.39,9.5e-09
2.5256647550354347e-32,1874417.9082172392,0.6,0.39,9.5e-09
7.724248007381424e-33,2642565.5192981586,0.6,0.39,9.5e-09
2.394476102135132e-33,3725504.5916762734,0.6,0.39,9.5e-09
7.58211047122169e-34,5252238.53911756,0.6,0.39,9.5e-09
2.4561381476768745e-34,7404637.141885661,0.6,0.39,9.5e-09
8.032085633217481e-35,10439101.498273656,0.6,0.39,9.5e-09
2.6967797606227117e-35,14717107.402174173,0.6,0.39,9.5e-09
9.482716282402609e-36,20748265.57850291,0.6,0.39,9.5e-09
6.010336959176057e-16,1.019,0.8,0.39,9.5e-09
5.647308964821061e-16,1.4365922627819576,0.8,0.39,9.5e-09
4.3831105764455445e-16,2.0253163194160795,0.8,0.39,9.5e-09
2.7254817287149003e-16,2.8553029972121413,0.8,0.39,9.5e-09
1.4288797894525918e-16,4.025423153771439,0.8,0.39,9.5e-09
7.413447656688168e-17,5.675065512395874,0.8,0.39,9.5e-09
4.024368176739958e-17,8.000741124522708,0.8,0.39,9.5e-09
1.9098016136439046e-17,11.279492439657256,0.8,0.39,9.5e-09
8.037962552629269e-18,15.90189555144181,0.8,0.39,9.5e-09
3.351590882397617e-18,22.418586960518287,0.8,0.39,9.5e-09
1.3823138090969831e-18,31.605857281634012,0.8,0.39,9.5e-09
5.63630679656784e-19,44.55812564218471,0.8,0.39,9.5e-09
2.2541636032419347e-19,62.81831063947881,0.8,0.39,9.5e-09
8.943698210362991e-20,88.56162809196152,0.8,0.39,9.5e-09
3.553773006834068e-20,124.85471020243885,0.8,0.39,9.5e-09
1.4310820531691e-20,176.02091329608157,0.8,0.39,9.5e-09
5.7456933719658185e-21,248.15533084294873,0.8,0.39,9.5e-09
2.2982746659525936e-21,349.8508618813319,0.8,0.39,9.5e-09
9.21722517008655e-22,493.22182660090334,0.8,0.39,9.5e-09
3.696775740716098e-22,695.3470656820822,0.8,0.39,9.5e-09
1.4923537475888556e-22,980.3044303307337,0.8,0.39,9.5e-09
6.002939291301912e-23,1382.039018433766,0.8,0.39,9.5e-09
2.397156028975509e-23,1948.4068309565441,0.8,0.39,9.5e-09
9.553250627912996e-24,2746.8755427906613,0.8,0.39,9.5e-09
3.7872287963306416e-24,3872.561483413205,0.8,0.39,9.5e-09
1.5036428377449848e-24,5459.56022003811,0.8,0.39,9.5e-09
5.908200532743119e-25,7696.920481156926,0.8,0.39,9.5e-09
2.3088230899250055e-25,10851.16428898726,0.8,0.39,9.5e-09
8.972417874272041e-26,15298.035976187428,0.8,0.39,9.5e-09
3.4589783960013646e-26,21567.26213851904,0.8,0.39,9.5e-09
1.3253659632689478e-26,30405.654482420672,0.8,0.39,9.5e-09
5.016413046953934e-27,42866.07259496282,0.8,0.39,9.5e-09
1.8528020494254734e-27,60432.84418623487,0.8,0.39,9.5e-09
6.734321227932552e-28,85198.58329328035,0.8,0.39,9.5e-09
2.396411253875642e-28,120113.46963602628,0.8,0.39,9.5e-09
8.389869083931821e-29,169336.68413641874,0.8,0.39,9.5e-09
2.8663669642566557e-29,238731.8648042508,0.8,0.39,9.5e-09
9.549105279141274e-30,336565.60339283146,0.8,0.39,9.5e-09
3.083409569383427e-30,474492.1901400215,0.8,0.39,9.5e-09
9.686809098033223e-31,668941.9127631214,0.8,0.39,9.5e-09
2.9748843407711583e-31,943078.2886418686,0.8,0.39,9.5e-09
9.03271476522731e-32,1329557.382395053,0.8,0.39,9.5e-09
2.767430518504877e-32,1874417.9082172392,0.8,0.39,9.5e-09
8.458156779875905e-33,2642565.5192981586,0.8,0.39,9.5e-09
2.6203628988410762e-33,3725504.5916762734,0.8,0.39,9.5e-09
8.292566652949914e-34,5252238.53911756,0.8,0.39,9.5e-09
2.6849293034238428e-34,7404637.141885661,0.8,0.39,9.5e-09
8.776246847893751e-35,10439101.498273656,0.8,0.39,9.5e-09
2.945111612252371e-35,14717107.402174173,0.8,0.39,9.5e-09
1.0349623359720998e-35,20748265.57850291,0.8,0.39,9.5e-09
6.765876069317663e-16,1.019,1.0,0.39,9.5e-09
6.357892948656577e-16,1.4365922627819576,1.0,0.39,9.5e-09
4.935719884296918e-16,2.0253163194160795,1.0,0.39,9.5e-09
3.070856371478417e-16,2.8553029972121413,1.0,0.39,9.5e-09
1.6112886054387192e-16,4.025423153771439,1.0,0.39,9.5e-09
8.365065735993642e-17,5.675065512395874,1.0,0.39,9.5e-09
4.5418448803400813e-17,8.000741124522708,1.0,0.39,9.5e-09
2.156648087785582e-17,11.279492439657256,1.0,0.39,9.5e-09
9.085327142935089e-18,15.90189555144181,1.0,0.39,9.5e-09
3.7912866126289575e-18,22.418586960518287,1.0,0.39,9.5e-09
1.5643594076095216e-18,31.605857281634012,1.0,0.39,9.5e-09
6.379501671685786e-19,44.55812564218471,1.0,0.39,9.5e-09
2.551215063921208e-19,62.81831063947881,1.0,0.39,9.5e-09
1.0121060001737092e-19,88.56162809196152,1.0,0.39,9.5e-09
4.025006246581833e-20,124.85471020243885,1.0,0.39,9.5e-09
1.620376415357854e-20,176.02091329608157,1.0,0.39,9.5e-09
6.4902598039526244e-21,248.15533084294873,1.0,0.39,9.5e-09
2.593814696284751e-21,349.8508618813319,1.0,0.39,9.5e-09
1.0390627556024227e-21,493.22182660090334,1.0,0.39,9.5e-09
4.1618838161547067e-22,695.3470656820822,1.0,0.39,9.5e-09
1.6776157368133203e-22,980.3044303307337,1.0,0.39,9.5e-09
6.737463898457668e-23,1382.039018433766,1.0,0.39,9.5e-09
2.685948923616987e-23,1948.4068309565441,1.0,0.39,9.5e-09
1.0685116261027264e-23,2746.8755427906613,1.0,0.39,9.5e-09
4.228068176697157e-24,3872.561483413205,1.0,0.39,9.5e-09
1.6753930833768685e-24,5459.56022003811,1.0,0.39,9.5e-09
6.570233693240826e-25,7696.920481156926,1.0,0.39,9.5e-09
2.5623238008059706e-25,10851.16428898726,1.0,0.39,9.5e-09
9.937625017523614e-26,15298.035976187428,1.0,0.39,9.5e-09
3.823256192758894e-26,21567.26213851904,1.0,0.39,9.5e-09
1.4619889251493146e-26,30405.654482420672,1.0,0.39,9.5e-09
5.522421290712174e-27,42866.07259496282,1.0,0.39,9.5e-09
2.0396510108057853e-27,60432.84418623487,1.0,0.39,9.5e-09
7.398965034560095e-28,85198.58329328035,1.0,0.39,9.5e-09
2.627881142315005e-28,120113.46963602628,1.0,0.39,9.5e-09
9.183478030969671e-29,169336.68413641874,1.0,0.39,9.5e-09
3.1321389081482356e-29,238731.8648042508,1.0,0.39,9.5e-09
1.0418228075752436e-29,336565.60339283146,1.0,0.39,9.5e-09
3.359415637622719e-30,474492.1901400215,1.0,0.39,9.5e-09
1.0540975663508729e-30,668941.9127631214,1.0,0.39,9.5e-09
3.2337046358539447e-31,943078.2886418686,1.0,0.39,9.5e-09
9.793196906090702e-32,1329557.382395053,1.0,0.39,9.5e-09
2.997863165723379e-32,1874417.9082172392,1.0,0.39,9.5e-09
9.154871411152378e-33,2642565.5192981586,1.0,0.39,9.5e-09
2.833988113985244e-33,3725504.5916762734,1.0,0.39,9.5e-09
8.962071133339344e-34,5252238.53911756,1.0,0.39,9.5e-09
2.8998642805542173e-34,7404637.141885661,1.0,0.39,9.5e-09
9.473341840602526e-35,10439101.498273656,1.0,0.39,9.5e-09
3.1769941332360807e-35,14717107.402174173,1.0,0.39,9.5e-09
1.1156114529884701e-35,20748265.57850291,1.0,0.39,9.5e-09
1.5155186621460546e-16,1.019,0.0,0.4,9.5e-09
1.4377809024148542e-16,1.4365922627819576,0.0,0.4,9.5e-09
1.1090855911147839e-16,2.0253163194160795,0.0,0.4,9.5e-09
6.828439730560612e-17,2.8553029972121413,0.0,0.4,9.5e-09
3.561135211816301e-17,4.025423153771439,0.0,0.4,9.5e-09
1.849740795789745e-17,5.675065512395874,0.0,0.4,9.5e-09
1.0031293755719548e-17,8.000741124522708,0.0,0.4,9.5e-09
4.709770921125543e-18,11.279492439657256,0.0,0.4,9.5e-09
1.968183742027404e-18,15.90189555144181,0.0,0.4,9.5e-09
8.181831212522926e-19,22.418586960518287,0.0,0.4,9.5e-09
3.3585709940997914e-19,31.605857281634012,0.0,0.4,9.5e-09
1.3640359044183592e-19,44.55812564218471,0.0,0.4,9.5e-09
5.436353322757647e-20,62.81831063947881,0.0,0.4,9.5e-09
2.1577642034954726e-20,88.56162809196152,0.0,0.4,9.5e-09
8.591107613853524e-21,124.85471020243885,0.0,0.4,9.5e-09
3.4615853779580844e-21,176.02091329608157,0.0,0.4,9.5e-09
1.3882795367173258e-21,248.15533084294873,0.0,0.4,9.5e-09
5.566547837689576e-22,349.8508618813319,0.0,0.4,9.5e-09
2.2412079967843733e-22,493.22182660090334,0.0,0.4,9.5e-09
9.038536207295823e-23,695.3470656820822,0.0,0.4,9.5e-09
3.672214310228077e-23,980.3044303307337,0.0,0.4,9.5e-09
1.4814829754252448e-23,1382.039018433766,0.0,0.4,9.5e-09
5.9578965934038575e-24,1948.4068309565441,0.0,0.4,9.5e-09
2.3941736441884305e-24,2746.8755427906613,0.0,0.4,9.5e-09
9.573563146383478e-25,3872.561483413205,0.0,0.4,9.5e-09
3.8362923879694096e-25,5459.56022003811,0.0,0.4,9.5e-09
1.5195509669063595e-25,7696.920481156926,0.0,0.4,9.5e-09
5.990518678501205e-26,10851.16428898726,0.0,0.4,9.5e-09
2.3472463221741553e-26,15298.035976187428,0.0,0.4,9.5e-09
9.133663291643535e-27,21567.26213851904,0.0,0.4,9.5e-09
3.530735996212101e-27,30405.654482420672,0.0,0.4,9.5e-09
1.3447398809922223e-27,42866.07259496282,0.0,0.4,9.5e-09
5.0049876203241295e-28,60432.84418623487,0.0,0.4,9.5e-09
1.8305753946236922e-28,85198.58329328035,0.0,0.4,9.5e-09
6.558524042034473e-29,120113.46963602628,0.0,0.4,9.5e-09
2.3140842013906277e-29,169336.68413641874,0.0,0.4,9.5e-09
7.936896082828778e-30,238731.8648042508,0.0,0.4,9.5e-09
2.6521491753457347e-30,336565.60339283146,0.0,0.4,9.5e-09
8.589724291604352e-31,474492.1901400215,0.0,0.4,9.5e-09
2.709623723043904e-31,668941.9127631214,0.0,0.4,9.5e-09
8.368736279584674e-32,943078.2886418686,0.0,0.4,9.5e-09
2.547816417280054e-32,1329557.382395053,0.0,0.4,9.5e-09
7.816560082845549e-33,1874417.9082172392,0.0,0.4,9.5e-09
2.393811367469884e-33,2642565.5192981586,0.0,0.4,9.5e-09
7.4533073565346895e-34,3725504.5916762734,0.0,0.4,9.5e-09
2.3714724396894383e-34,5252238.53911756,0.0,0.4,9.5e-09
7.702447872089284e-35,7404637.141885661,0.0,0.4,9.5e-09
2.519911871398599e-35,10439101.498273656,0.0,0.4,9.5e-09
8.493447188076107e-36,14717107.402174173,0.0,0.4,9.5e-09
2.998662868566345e-36,20748265.57850291,0.0,0.4,9.5e-09
3.60400375422773e-16,1.019,0.2,0.4,9.5e-09
3.419246384808982e-16,1.4365922627819576,0.2,0.4,9.5e-09
2.6379621168821954e-16,2.0253163194160795,0.2,0.4,9.5e-09
1.6247947320184886e-16,2.8553029972121413,0.2,0.4,9.5e-09
8.479007183927278e-17,4.025423153771439,0.2,0.4,9.5e-09
4.408452426321676e-17,5.675065512395874,0.2,0.4,9.5e-09
2.392048675511394e-17,8.000741124522708,0.2,0.4,9.5e-09
1.1243581843958622e-17,11.279492439657256,0.2,0.4,9.5e-09
4.705797371239834e-18,15.90189555144181,0.2,0.4,9.5e-09
1.9593073032764246e-18,22.418586960518287,0.2,0.4,9.5e-09
8.053790191062614e-19,31.605857281634012,0.2,0.4,9.5e-09
3.2750402184049793e-19,44.55812564218471,0.2,0.4,9.5e-09
1.30660105905352e-19,62.81831063947881,0.2,0.4,9.5e-09
5.1881185569464647e-20,88.56162809196152,0.2,0.4,9.5e-09
2.0649096353867477e-20,124.85471020243885,0.2,0.4,9.5e-09
8.322185798590186e-21,176.02091329608157,0.2,0.4,9.5e-09
3.3378733831294786e-21,248.15533084294873,0.2,0.4,9.5e-09
1.3379938490527659e-21,349.8508618813319,0.2,0.4,9.5e-09
5.38281119610877e-22,493.22182660090334,0.2,0.4,9.5e-09
2.16822490488246e-22,695.3470656820822,0.2,0.4,9.5e-09
8.795514305351156e-23,980.3044303307337,0.2,0.4,9.5e-09
3.5525029059904686e-23,1382.039018433766,0.2,0.4,9.5e-09
1.4256244205254205e-23,1948.4068309565441,0.2,0.4,9.5e-09
5.714542031556366e-24,2746.8755427906613,0.2,0.4,9.5e-09
2.2786610304594612e-24,3872.561483413205,0.2,0.4,9.5e-09
9.102800584610667e-25,5459.56022003811,0.2,0.4,9.5e-09
3.594086493425305e-25,7696.920481156926,0.2,0.4,9.5e-09
1.4121430238583572e-25,10851.16428898726,0.2,0.4,9.5e-09
5.514864238833682e-26,15298.035976187428,0.2,0.4,9.5e-09
2.1388651786366344e-26,21567.26213851904,0.2,0.4,9.5e-09
8.241661455548495e-27,30405.654482420672,0.2,0.4,9.5e-09
3.1292214006487865e-27,42866.07259496282,0.2,0.4,9.5e-09
1.1612640917739459e-27,60432.84418623487,0.2,0.4,9.5e-09
4.235474277161389e-28,85198.58329328035,0.2,0.4,9.5e-09
1.5134755220026964e-28,120113.46963602628,0.2,0.4,9.5e-09
5.327083426132183e-29,169336.68413641874,0.2,0.4,9.5e-09
1.8229542731828862e-29,238731.8648042508,0.2,0.4,9.5e-09
6.0706894693887365e-30,336565.60339283146,0.2,0.4,9.5e-09
1.9627432877713566e-30,474492.1901400215,0.2,0.4,9.5e-09
6.181999771020873e-31,668941.9127631214,0.2,0.4,9.5e-09
1.9067828281559898e-31,943078.2886418686,0.2,0.4,9.5e-09
5.798128581631206e-32,1329557.382395053,0.2,0.4,9.5e-09
1.7768186593933942e-32,1874417.9082172392,0.2,0.4,9.5e-09
5.4354973753607695e-33,2642565.5192981586,0.2,0.4,9.5e-09
1.690599222072733e-33,3725504.5916762734,0.2,0.4,9.5e-09
5.373763397798039e-34,5252238.53911756,0.2,0.4,9.5e-09
1.7438606257090555e-34,7404637.141885661,0.2,0.4,9.5e-09
5.700565612774413e-35,10439101.498273656,0.2,0.4,9.5e-09
1.9196175055949378e-35,14717107.402174173,0.2,0.4,9.5e-09
6.777146687522403e-36,20748265.57850291,0.2,0.4,9.5e-09
4.495636400463552e-16,1.019,0.4,0.4,9.5e-09
4.2656979111961646e-16,1.4365922627819576,0.4,0.4,9.5e-09
3.291732156164148e-16,2.0253163194160795,0.4,0.4,9.5e-09
2.0286006872260857e-16,2.8553029972121413,0.4,0.4,9.5e-09
1.0595000399658413e-16,4.025423153771439,0.4,0.4,9.5e-09
5.512622040669189e-17,5.675065512395874,0.4,0.4,9.5e-09
2.992408473103335e-17,8.000741124522708,0.4,0.4,9.5e-09
1.4077838783273142e-17,11.279492439657256,0.4,0.4,9.5e-09
5.90131450695887e-18,15.90189555144181,0.4,0.4,9.5e-09
2.4598994021513166e-18,22.418586960518287,0.4,0.4,9.5e-09
1.0122813899384227e-18,31.605857281634012,0.4,0.4,9.5e-09
4.1199662668128226e-19,44.55812564218471,0.4,0.4,9.5e-09
1.642823023323005e-19,62.81831063947881,0.4,0.4,9.5e-09
6.52121912823174e-20,88.56162809196152,0.4,0.4,9.5e-09
2.5963183122064538e-20,124.85471020243885,0.4,0.4,9.5e-09
1.0462550977948211e-20,176.02091329608157,0.4,0.4,9.5e-09
4.199891471600451e-21,248.15533084294873,0.4,0.4,9.5e-09
1.6826078987361736e-21,349.8508618813319,0.4,0.4,9.5e-09
6.7629071866734565e-22,493.22182660090334,0.4,0.4,9.5e-09
2.7207831352511894e-22,695.3470656820822,0.4,0.4,9.5e-09
1.10207808809242e-22,980.3044303307337,0.4,0.4,9.5e-09
4.443805817009752e-23,1382.039018433766,0.4,0.4,9.5e-09
1.7799855917850677e-23,1948.4068309565441,0.4,0.4,9.5e-09
7.120457664087807e-24,2746.8755427906613,0.4,0.4,9.5e-09
2.8332142017977375e-24,3872.561483413205,0.4,0.4,9.5e-09
1.1293456717265319e-24,5459.56022003811,0.4,0.4,9.5e-09
4.449541835169209e-25,7696.920481156926,0.4,0.4,9.5e-09
1.7445739155653818e-25,10851.16428898726,0.4,0.4,9.5e-09
6.79962002140874e-26,15298.035976187428,0.4,0.4,9.5e-09
2.632129305587337e-26,21567.26213851904,0.4,0.4,9.5e-09
1.0124338373810087e-26,30405.654482420672,0.4,0.4,9.5e-09
3.837543963580999e-27,42866.07259496282,0.4,0.4,9.5e-09
1.4218854345073088e-27,60432.84418623487,0.4,0.4,9.5e-09
5.178323218612554e-28,85198.58329328035,0.4,0.4,9.5e-09
1.845866986408186e-28,120113.46963602628,0.4,0.4,9.5e-09
6.48775359319975e-29,169336.68413641874,0.4,0.4,9.5e-09
2.2171272984802657e-29,238731.8648042508,0.4,0.4,9.5e-09
7.38428996551456e-30,336565.60339283146,0.4,0.4,9.5e-09
2.3847136331261623e-30,474492.1901400215,0.4,0.4,9.5e-09
7.503285515263279e-31,668941.9127631214,0.4,0.4,9.5e-09
2.3121717160124646e-31,943078.2886418686,0.4,0.4,9.5e-09
7.024805574744455e-32,1329557.382395053,0.4,0.4,9.5e-09
2.1509529797002652e-32,1874417.9082172392,0.4,0.4,9.5e-09
6.574654794902585e-33,2642565.5192981586,0.4,0.4,9.5e-09
2.0432925899526297e-33,3725504.5916762734,0.4,0.4,9.5e-09
6.489950868332701e-34,5252238.53911756,0.4,0.4,9.5e-09
2.104685271601478e-34,7404637.141885661,0.4,0.4,9.5e-09
6.875843703986133e-35,10439101.498273656,0.4,0.4,9.5e-09
2.3137376376883046e-35,14717107.402174173,0.4,0.4,9.5e-09
8.152811640410008e-36,20748265.57850291,0.4,0.4,9.5e-09
5.202575454498467e-16,1.019,0.6,0.4,9.5e-09
4.93707965411796e-16,1.4365922627819576,0.6,0.4,9.5e-09
3.8107327132379567e-16,2.0253163194160795,0.6,0.4,9.5e-09
2.349788411706318e-16,2.8553029972121413,0.6,0.4,9.5e-09
1.2282369112895328e-16,4.025423153771439,0.6,0.4,9.5e-09
6.394663470721934e-17,5.675065512395874,0.6,0.4,9.5e-09
3.472141661492807e-17,8.000741124522708,0.6,0.4,9.5e-09
1.634620875709456e-17,11.279492439657256,0.6,0.4,9.5e-09
6.857963955926287e-18,15.90189555144181,0.6,0.4,9.5e-09
2.8612853175836102e-18,22.418586960518287,0.6,0.4,9.5e-09
1.1782111246948418e-18,31.605857281634012,0.6,0.4,9.5e-09
4.797320599023735e-19,44.55812564218471,0.6,0.4,9.5e-09
1.9159264196719966e-19,62.81831063947881,0.6,0.4,9.5e-09
7.601441576347438e-20,88.56162809196152,0.6,0.4,9.5e-09
3.0261837179195086e-20,124.85471020243885,0.6,0.4,9.5e-09
1.2189900774031151e-20,176.02091329608157,0.6,0.4,9.5e-09
4.885249070266919e-21,248.15533084294873,0.6,0.4,9.5e-09
1.9590517064800337e-21,349.8508618813319,0.6,0.4,9.5e-09
7.865769085590059e-22,493.22182660090334,0.6,0.4,9.5e-09
3.160456189275333e-22,695.3470656820822,0.6,0.4,9.5e-09
1.2783132376449744e-22,980.3044303307337,0.6,0.4,9.5e-09
5.146215924118456e-23,1382.039018433766,0.6,0.4,9.5e-09
2.0578347796959629e-23,1948.4068309565441,0.6,0.4,9.5e-09
8.203191237373121e-24,2746.8755427906613,0.6,0.4,9.5e-09
3.2582144654681444e-24,3872.561483413205,0.6,0.4,9.5e-09
1.2964289542915303e-24,5459.56022003811,0.6,0.4,9.5e-09
5.098989933232194e-25,7696.920481156926,0.6,0.4,9.5e-09
1.995781332623552e-25,10851.16428898726,0.6,0.4,9.5e-09
7.766160458834557e-26,15298.035976187428,0.6,0.4,9.5e-09
3.00158152871847e-26,21567.26213851904,0.6,0.4,9.5e-09
1.1528397494137827e-26,30405.654482420672,0.6,0.4,9.5e-09
4.363543536258398e-27,42866.07259496282,0.6,0.4,9.5e-09
1.6146333959008005e-27,60432.84418623487,0.6,0.4,9.5e-09
5.87276619960568e-28,85198.58329328035,0.6,0.4,9.5e-09
2.0929781534662346e-28,120113.46963602628,0.6,0.4,9.5e-09
7.348381744392417e-29,169336.68413641874,0.6,0.4,9.5e-09
2.508652303401736e-29,238731.8648042508,0.6,0.4,9.5e-09
