dphi_dEdCth(1/GeV/s/cm2),Energy (GeV),cosTh,m(GeV),eps2
3.7362814644317996e-16,6.299484272585499,0.6,0.045,9.5e-09
1.426527539466931e-16,8.930563752820321,0.6,0.045,9.5e-09
5.36090488532899e-17,12.660555291846817,0.6,0.045,9.5e-09
1.9606665182713124e-17,17.948436933479158,0.6,0.045,9.5e-09
6.951158660230917e-18,25.444886178297057,0.6,0.045,9.5e-09
2.4233178400418142e-18,36.07234630102085,0.6,0.045,9.5e-09
8.672335488959676e-19,51.13853363473202,0.6,0.045,9.5e-09
3.2318636136467036e-19,72.4973529719249,0.6,0.045,9.5e-09
1.2709569861043235e-19,102.77702183400542,0.6,0.045,9.5e-09
5.114690214224887e-20,145.70347445869163,0.6,0.045,9.5e-09
2.0684268860114486e-20,206.55884059009097,0.6,0.045,9.5e-09
8.365601819159327e-21,292.8314152043025,0.6,0.045,9.5e-09
3.3552608715495245e-21,415.1370983957204,0.6,0.045,9.5e-09
1.3388270020257348e-21,588.5256892406197,0.6,0.045,9.5e-09
5.313355947365978e-22,834.3327740032128,0.6,0.045,9.5e-09
2.141077582820304e-22,1182.8050848113287,0.6,0.045,9.5e-09
8.47144863802875e-23,1676.8223810061515,0.6,0.045,9.5e-09
3.3583697727068616e-23,2377.173833245434,0.6,0.045,9.5e-09
1.3183736577225832e-23,3370.038173080696,0.6,0.045,9.5e-09
5.159528132159475e-24,4777.588045597714,0.6,0.045,9.5e-09
2.0320207291231878e-24,6773.023438061691,0.6,0.045,9.5e-09
7.83345208689763e-25,9601.884058380307,0.6,0.045,9.5e-09
3.0216357545598824e-25,13612.263166324245,0.6,0.045,9.5e-09
1.1515952758769942e-25,19297.640690375494,0.6,0.045,9.5e-09
4.363929651099023e-26,27357.60627491569,0.6,0.045,9.5e-09
1.6434760543891823e-26,38783.94427079287,0.6,0.045,9.5e-09
6.085428148860986e-27,54982.673487013606,0.6,0.045,9.5e-09
2.2135899363673077e-27,77947.05877958263,0.6,0.045,9.5e-09
7.888253940696376e-28,110502.88367339497,0.6,0.045,9.5e-09
2.7860263711931323e-28,156656.1649832815,0.6,0.045,9.5e-09
9.548450572517523e-29,222086.0959593013,0.6,0.045,9.5e-09
3.1995086016372677e-29,314843.874951923,0.6,0.045,9.5e-09
1.0332254296804763e-29,446343.4109486418,0.6,0.045,9.5e-09
3.270436612343883e-30,632765.8129848948,0.6,0.045,9.5e-09
1.023969308956042e-30,897050.4868246074,0.6,0.045,9.5e-09
3.075955682104917e-31,1271717.8447367798,0.6,0.045,9.5e-09
9.230508682819532e-32,1802870.964762285,0.6,0.045,9.5e-09
2.7311224347649535e-32,2555868.6064168955,0.6,0.045,9.5e-09
8.191496963161866e-33,3623367.6513442476,0.6,0.045,9.5e-09
2.5351206786733186e-33,5136724.596814592,0.6,0.045,9.5e-09
7.81566346763218e-34,7282159.063745853,0.6,0.045,9.5e-09
2.484305401530108e-34,10323668.250110406,0.6,0.045,9.5e-09
8.000253541504073e-35,14635511.969099307,0.6,0.045,9.5e-09
2.7017318461662364e-35,20748265.57850291,0.6,0.045,9.5e-09
3.994818138669044e-14,0.7759999999999999,0.8,0.045,9.5e-09
2.243511494069669e-14,1.100108702921523,0.8,0.045,9.5e-09
1.2281629790538941e-14,1.5595865441284484,0.8,0.045,9.5e-09
6.35144133050268e-15,2.2109725904059383,0.8,0.045,9.5e-09
2.8845799095602444e-15,3.1344203461681928,0.8,0.045,9.5e-09
1.1344902348466143e-15,4.443560697724126,0.8,0.045,9.5e-09
4.2369473626385355e-16,6.299484272585499,0.8,0.045,9.5e-09
1.6203942908795035e-16,8.930563752820321,0.8,0.045,9.5e-09
6.102193440981948e-17,12.660555291846817,0.8,0.045,9.5e-09
2.2372757490102064e-17,17.948436933479158,0.8,0.045,9.5e-09
7.956103030400866e-18,25.444886178297057,0.8,0.045,9.5e-09
2.7835780681641426e-18,36.07234630102085,0.8,0.045,9.5e-09
9.99458116163291e-19,51.13853363473202,0.8,0.045,9.5e-09
3.737144708774097e-19,72.4973529719249,0.8,0.045,9.5e-09
1.471340969443593e-19,102.77702183400542,0.8,0.045,9.5e-09
5.917985303775882e-20,145.70347445869163,0.8,0.045,9.5e-09
2.3895147783885565e-20,206.55884059009097,0.8,0.045,9.5e-09
9.649573760887928e-21,292.8314152043025,0.8,0.045,9.5e-09
3.861247109118595e-21,415.1370983957204,0.8,0.045,9.5e-09
1.5390589543885605e-21,588.5256892406197,0.8,0.045,9.5e-09
6.08188104340389e-22,834.3327740032128,0.8,0.045,9.5e-09
2.4447790658589972e-22,1182.8050848113287,0.8,0.045,9.5e-09
9.649697376154997e-23,1676.8223810061515,0.8,0.045,9.5e-09
3.8163238817511136e-23,2377.173833245434,0.8,0.045,9.5e-09
1.4945478506549772e-23,3370.038173080696,0.8,0.045,9.5e-09
5.8352972860133525e-24,4777.588045597714,0.8,0.045,9.5e-09
2.2929223607965263e-24,6773.023438061691,0.8,0.045,9.5e-09
8.81877362631681e-25,9601.884058380307,0.8,0.045,9.5e-09
3.400184075667973e-25,13612.263166324245,0.8,0.045,9.5e-09
1.2929102354102529e-25,19297.640690375494,0.8,0.045,9.5e-09
4.8887558531520714e-26,27357.60627491569,0.8,0.045,9.5e-09
1.8379428988499882e-26,38783.94427079287,0.8,0.045,9.5e-09
6.785434185149582e-27,54982.673487013606,0.8,0.045,9.5e-09
2.464768066560692e-27,77947.05877958263,0.8,0.045,9.5e-09
8.76689991148195e-28,110502.88367339497,0.8,0.045,9.5e-09
3.091081944319312e-28,156656.1649832815,0.8,0.045,9.5e-09
1.0556875924979822e-28,222086.0959593013,0.8,0.045,9.5e-09
3.532197191952299e-29,314843.874951923,0.8,0.045,9.5e-09
1.1391561013229582e-29,446343.4109486418,0.8,0.045,9.5e-09
3.6016495446888464e-30,632765.8129848948,0.8,0.045,9.5e-09
1.1265576026556873e-30,897050.4868246074,0.8,0.045,9.5e-09
3.381255815824225e-31,1271717.8447367798,0.8,0.045,9.5e-09
1.0138350153988128e-31,1802870.964762285,0.8,0.045,9.5e-09
2.9974202882267305e-32,2555868.6064168955,0.8,0.045,9.5e-09
8.983879699867079e-33,3623367.6513442476,0.8,0.045,9.5e-09
2.7785418247500077e-33,5136724.596814592,0.8,0.045,9.5e-09
8.560866769465936e-34,7282159.063745853,0.8,0.045,9.5e-09
2.7195875508460446e-34,10323668.250110406,0.8,0.045,9.5e-09
8.752971295458171e-35,14635511.969099307,0.8,0.045,9.5e-09
2.954170816879734e-35,20748265.57850291,0.8,0.045,9.5e-09
4.492708789661333e-14,0.7759999999999999,1.0,0.045,9.5e-09
2.5240563722461427e-14,1.100108702921523,1.0,0.045,9.5e-09
1.3823147563219041e-14,1.5595865441284484,1.0,0.045,9.5e-09
7.149898064768514e-15,2.2109725904059383,1.0,0.045,9.5e-09
3.2477917919900167e-15,3.1344203461681928,1.0,0.045,9.5e-09
1.2782491276168561e-15,4.443560697724126,1.0,0.045,9.5e-09
4.779561844240193e-16,6.299484272585499,1.0,0.045,9.5e-09
1.8308405367345916e-16,8.930563752820321,1.0,0.045,9.5e-09
6.90845324093747e-17,12.660555291846817,1.0,0.045,9.5e-09
2.5388432744938707e-17,17.948436933479158,1.0,0.045,9.5e-09
9.052531622628213e-18,25.444886178297057,1.0,0.045,9.5e-09
3.177144572755461e-18,36.07234630102085,1.0,0.045,9.5e-09
1.1440550866264884e-18,51.13853363473202,1.0,0.045,9.5e-09
4.2899565319583977e-19,72.4973529719249,1.0,0.045,9.5e-09
1.6901348515850026e-19,102.77702183400542,1.0,0.045,9.5e-09
6.793316757288456e-20,145.70347445869163,1.0,0.045,9.5e-09
2.742229409507675e-20,206.55884059009097,1.0,0.045,9.5e-09
1.1053479729600322e-20,292.8314152043025,1.0,0.045,9.5e-09
4.414313620837337e-21,415.1370983957204,1.0,0.045,9.5e-09
1.7532573030261818e-21,588.5256892406197,1.0,0.045,9.5e-09
6.913561731237147e-22,834.3327740032128,1.0,0.045,9.5e-09
2.773270895422325e-22,1182.8050848113287,1.0,0.045,9.5e-09
1.0923042837123252e-22,1676.8223810061515,1.0,0.045,9.5e-09
4.3105351232216077e-23,2377.173833245434,1.0,0.045,9.5e-09
1.684271836370839e-23,3370.038173080696,1.0,0.045,9.5e-09
6.560998483518095e-24,4777.588045597714,1.0,0.045,9.5e-09
2.5721213152252784e-24,6773.023438061691,1.0,0.045,9.5e-09
9.868391179496753e-25,9601.884058380307,1.0,0.045,9.5e-09
3.795673533463833e-25,13612.263166324245,1.0,0.045,9.5e-09
1.439735630182277e-25,19297.640690375494,1.0,0.045,9.5e-09
5.430765264855699e-26,27357.60627491569,1.0,0.045,9.5e-09
2.036318634140545e-26,38783.94427079287,1.0,0.045,9.5e-09
7.506448221183385e-27,54982.673487013606,1.0,0.045,9.5e-09
2.7188043267433756e-27,77947.05877958263,1.0,0.045,9.5e-09
9.648811092549608e-28,110502.88367339497,1.0,0.045,9.5e-09
3.3950406656946336e-28,156656.1649832815,1.0,0.045,9.5e-09
1.159372112166786e-28,222086.0959593013,1.0,0.045,9.5e-09
3.8714942316697665e-29,314843.874951923,1.0,0.045,9.5e-09
1.2463536723909307e-29,446343.4109486418,1.0,0.045,9.5e-09
3.934632457986568e-30,632765.8129848948,1.0,0.045,9.5e-09
1.2292262710623215e-30,897050.4868246074,1.0,0.045,9.5e-09
3.6845197286192805e-31,1271717.8447367798,1.0,0.045,9.5e-09
1.1035371458987967e-31,1802870.964762285,1.0,0.045,9.5e-09
3.259221980963709e-32,2555868.6064168955,1.0,0.045,9.5e-09
9.743060652791668e-33,3623367.6513442476,1.0,0.045,9.5e-09
3.0108179413148277e-33,5136724.596814592,1.0,0.045,9.5e-09
9.269217871481858e-34,7282159.063745853,1.0,0.045,9.5e-09
2.9424131040228173e-34,10323668.250110406,1.0,0.045,9.5e-09
9.463275892291842e-35,14635511.969099307,1.0,0.045,9.5e-09
3.191493891910884e-35,20748265.57850291,1.0,0.045,9.5e-09
1.0313181160573881e-14,0.7759999999999999,0.0,0.05,9.5e-09
5.784190940865152e-15,1.100108702921523,0.0,0.05,9.5e-09
3.162152705961871e-15,1.5595865441284484,0.0,0.05,9.5e-09
1.6341532859710161e-15,2.2109725904059383,0.0,0.05,9.5e-09
7.415030286296847e-16,3.1344203461681928,0.0,0.05,9.5e-09
2.908338121781332e-16,4.443560697724126,0.0,0.05,9.5e-09
1.08125083252288e-16,6.299484272585499,0.0,0.05,9.5e-09
4.1085174158054283e-17,8.930563752820321,0.0,0.05,9.5e-09
1.533303242039832e-17,12.660555291846817,0.0,0.05,9.5e-09
5.565219153246392e-18,17.948436933479158,0.0,0.05,9.5e-09
1.950141861211e-18,25.444886178297057,0.0,0.05,9.5e-09
6.6906366101583945e-19,36.07234630102085,0.0,0.05,9.5e-09
2.367419519882817e-19,51.13853363473202,0.0,0.05,9.5e-09
8.640192885425185e-20,72.4973529719249,0.0,0.05,9.5e-09
3.376902569510855e-20,102.77702183400542,0.0,0.05,9.5e-09
1.3505274585806992e-20,145.70347445869163,0.0,0.05,9.5e-09
5.442047315947341e-21,206.55884059009097,0.0,0.05,9.5e-09
2.2147318809632514e-21,292.8314152043025,0.0,0.05,9.5e-09
8.955861864812663e-22,415.1370983957204,0.0,0.05,9.5e-09
3.6011432501108255e-22,588.5256892406197,0.0,0.05,9.5e-09
1.4431606339568852e-22,834.3327740032128,0.0,0.05,9.5e-09
5.863281257119883e-23,1182.8050848113287,0.0,0.05,9.5e-09
2.3545383545451232e-23,1676.8223810061515,0.0,0.05,9.5e-09
9.453551742387937e-24,2377.173833245434,0.0,0.05,9.5e-09
3.748468993385611e-24,3370.038173080696,0.0,0.05,9.5e-09
1.4778366124351785e-24,4777.588045597714,0.0,0.05,9.5e-09
5.8877666281235e-25,6773.023438061691,0.0,0.05,9.5e-09
2.2981228367454393e-25,9601.884058380307,0.0,0.05,9.5e-09
8.946929794387136e-26,13612.263166324245,0.0,0.05,9.5e-09
3.433610694369748e-26,19297.640690375494,0.0,0.05,9.5e-09
1.3049352090742052e-26,27357.60627491569,0.0,0.05,9.5e-09
4.9742633242667925e-27,38783.94427079287,0.0,0.05,9.5e-09
1.848023364713726e-27,54982.673487013606,0.0,0.05,9.5e-09
6.791574513835018e-28,77947.05877958263,0.0,0.05,9.5e-09
2.439719393234228e-28,110502.88367339497,0.0,0.05,9.5e-09
8.616100097824001e-29,156656.1649832815,0.0,0.05,9.5e-09
2.982537520942989e-29,222086.0959593013,0.0,0.05,9.5e-09
1.003694570234468e-29,314843.874951923,0.0,0.05,9.5e-09
3.2533310623705165e-30,446343.4109486418,0.0,0.05,9.5e-09
1.0335715841271822e-30,632765.8129848948,0.0,0.05,9.5e-09
3.241777012388452e-31,897050.4868246074,0.0,0.05,9.5e-09
9.804930655032898e-32,1271717.8447367798,0.0,0.05,9.5e-09
2.9547283274075587e-32,1802870.964762285,0.0,0.05,9.5e-09
8.74917569306878e-33,2555868.6064168955,0.0,0.05,9.5e-09
2.6146626205375263e-33,3623367.6513442476,0.0,0.05,9.5e-09
8.163375479935246e-34,5136724.596814592,0.0,0.05,9.5e-09
2.520867000440838e-34,7282159.063745853,0.0,0.05,9.5e-09
8.048940706447396e-35,10323668.250110406,0.0,0.05,9.5e-09
2.597768954463159e-35,14635511.969099307,0.0,0.05,9.5e-09
8.744356778766987e-36,20748265.57850291,0.0,0.05,9.5e-09
2.4539213061440462e-14,0.7759999999999999,0.2,0.05,9.5e-09
1.3765337766475363e-14,1.100108702921523,0.2,0.05,9.5e-09
7.52624668437953e-15,1.5595865441284484,0.2,0.05,9.5e-09
3.888996392538573e-15,2.2109725904059383,0.2,0.05,9.5e-09
1.7642563516910151e-15,3.1344203461681928,0.2,0.05,9.5e-09
6.921219764161275e-16,4.443560697724126,0.2,0.05,9.5e-09
2.5752605837582837e-16,6.299484272585499,0.2,0.05,9.5e-09
9.799229126009092e-17,8.930563752820321,0.2,0.05,9.5e-09
3.665338131046225e-17,12.660555291846817,0.2,0.05,9.5e-09
1.3333872770055445e-17,17.948436933479158,0.2,0.05,9.5e-09
4.692094128881144e-18,25.444886178297057,0.2,0.05,9.5e-09
1.6201060392457051e-18,36.07234630102085,0.2,0.05,9.5e-09
5.744564911711686e-19,51.13853363473202,0.2,0.05,9.5e-09
2.1194838939784116e-19,72.4973529719249,0.2,0.05,9.5e-09
8.316015793814603e-20,102.77702183400542,0.2,0.05,9.5e-09
3.338350693402275e-20,145.70347445869163,0.2,0.05,9.5e-09
1.3464896645855644e-20,206.55884059009097,0.2,0.05,9.5e-09
5.489060281233701e-21,292.8314152043025,0.2,0.05,9.5e-09
2.2165152795888135e-21,415.1370983957204,0.2,0.05,9.5e-09
8.893688201017315e-22,588.5256892406197,0.2,0.05,9.5e-09
3.5466792370124408e-22,834.3327740032128,0.2,0.05,9.5e-09
1.4346642561532104e-22,1182.8050848113287,0.2,0.05,9.5e-09
5.733113486657758e-23,1676.8223810061515,0.2,0.05,9.5e-09
2.2899044703762522e-23,2377.173833245434,0.2,0.05,9.5e-09
9.045557212505997e-24,3370.038173080696,0.2,0.05,9.5e-09
3.548188215255075e-24,4777.588045597714,0.2,0.05,9.5e-09
1.4069865097896096e-24,6773.023438061691,0.2,0.05,9.5e-09
5.466512511216875e-25,9601.884058380307,0.2,0.05,9.5e-09
2.125637949373544e-25,13612.263166324245,0.2,0.05,9.5e-09
8.124081134060682e-26,19297.640690375494,0.2,0.05,9.5e-09
3.075520461986826e-26,27357.60627491569,0.2,0.05,9.5e-09
1.1681018159380257e-26,38783.94427079287,0.2,0.05,9.5e-09
4.324036410403207e-27,54982.673487013606,0.2,0.05,9.5e-09
1.5836040490939386e-27,77947.05877958263,0.2,0.05,9.5e-09
5.670854802947474e-28,110502.88367339497,0.2,0.05,9.5e-09
1.9968270566911375e-28,156656.1649832815,0.2,0.05,9.5e-09
6.893265445675911e-29,222086.0959593013,0.2,0.05,9.5e-09
2.3145598519796192e-29,314843.874951923,0.2,0.05,9.5e-09
7.482519211970478e-30,446343.4109486418,0.2,0.05,9.5e-09
2.371979662294537e-30,632765.8129848948,0.2,0.05,9.5e-09
7.4195910078440235e-31,897050.4868246074,0.2,0.05,9.5e-09
2.240836482955449e-31,1271717.8447367798,0.2,0.05,9.5e-09
6.74380980283371e-32,1802870.964762285,0.2,0.05,9.5e-09
1.9943978761707735e-32,2555868.6064168955,0.2,0.05,9.5e-09
5.9533238546422584e-33,3623367.6513442476,0.2,0.05,9.5e-09
1.856732506706219e-33,5136724.596814592,0.2,0.05,9.5e-09
5.727737530521141e-34,7282159.063745853,0.2,0.05,9.5e-09
1.8270071090473522e-34,10323668.250110406,0.2,0.05,9.5e-09
5.890775479783065e-35,14635511.969099307,0.2,0.05,9.5e-09
1.9807805953966404e-35,20748265.57850291,0.2,0.05,9.5e-09
3.058783630297685e-14,0.7759999999999999,0.4,0.05,9.5e-09
1.716313976642412e-14,1.100108702921523,0.4,0.05,9.5e-09
9.387365178003107e-15,1.5595865441284484,0.4,0.05,9.5e-09
4.851334199209641e-15,2.2109725904059383,0.4,0.05,9.5e-09
2.2013153928283654e-15,3.1344203461681928,0.4,0.05,9.5e-09
8.641952925825487e-16,4.443560697724126,0.4,0.05,9.5e-09
3.219559044697991e-16,6.299484272585499,0.4,0.05,9.5e-09
1.227224678487868e-16,8.930563752820321,0.4,0.05,9.5e-09
4.6012846434896054e-17,12.660555291846817,0.4,0.05,9.5e-09
1.6785230095246585e-17,17.948436933479158,0.4,0.05,9.5e-09
5.93109270596096e-18,25.444886178297057,0.4,0.05,9.5e-09
2.0584100284680317e-18,36.07234630102085,0.4,0.05,9.5e-09
7.33842444920681e-19,51.13853363473202,0.4,0.05,9.5e-09
2.724324345741519e-19,72.4973529719249,0.4,0.05,9.5e-09
1.0726652946110218e-19,102.77702183400542,0.4,0.05,9.5e-09
4.307363588884876e-20,145.70347445869163,0.4,0.05,9.5e-09
1.7365099329118784e-20,206.55884059009097,0.4,0.05,9.5e-09
7.060990563106445e-21,292.8314152043025,0.4,0.05,9.5e-09
2.8432894921454712e-21,415.1370983957204,0.4,0.05,9.5e-09
1.1366612223326419e-21,588.5256892406197,0.4,0.05,9.5e-09
4.525437077483941e-22,834.3327740032128,0.4,0.05,9.5e-09
1.8230744811988372e-22,1182.8050848113287,0.4,0.05,9.5e-09
7.25617016346246e-23,1676.8223810061515,0.4,0.05,9.5e-09
2.8872078441411414e-23,2377.173833245434,0.4,0.05,9.5e-09
1.134633435619266e-23,3370.038173080696,0.4,0.05,9.5e-09
4.436166753089638e-24,4777.588045597714,0.4,0.05,9.5e-09
1.7539966860650685e-24,6773.023438061691,0.4,0.05,9.5e-09
6.795925185821506e-25,9601.884058380307,0.4,0.05,9.5e-09
2.635951493221479e-25,13612.263166324245,0.4,0.05,9.5e-09
1.0050564274734988e-25,19297.640690375494,0.4,0.05,9.5e-09
3.796518807506019e-26,27357.60627491569,0.4,0.05,9.5e-09
1.4390844253817182e-26,38783.94427079287,0.4,0.05,9.5e-09
5.3168856851493524e-27,54982.673487013606,0.4,0.05,9.5e-09
1.943855649020078e-27,77947.05877958263,0.4,0.05,9.5e-09
6.949081502747155e-28,110502.88367339497,0.4,0.05,9.5e-09
2.443236775761213e-28,156656.1649832815,0.4,0.05,9.5e-09
8.422430141032729e-29,222086.0959593013,0.4,0.05,9.5e-09
2.8214744044250205e-29,314843.874951923,0.4,0.05,9.5e-09
9.108524103799953e-30,446343.4109486418,0.4,0.05,9.5e-09
2.8853417119650827e-30,632765.8129848948,0.4,0.05,9.5e-09
9.025636145840419e-31,897050.4868246074,0.4,0.05,9.5e-09
2.7232712583470194e-31,1271717.8447367798,0.4,0.05,9.5e-09
8.188238494850991e-32,1802870.964762285,0.4,0.05,9.5e-09
2.4194368596169287e-32,2555868.6064168955,0.4,0.05,9.5e-09
7.21607097984752e-33,3623367.6513442476,0.4,0.05,9.5e-09
2.248795322985761e-33,5136724.596814592,0.4,0.05,9.5e-09
6.931916132645848e-34,7282159.063745853,0.4,0.05,9.5e-09
2.209475244216132e-34,10323668.250110406,0.4,0.05,9.5e-09
7.118702477952369e-35,14635511.969099307,0.4,0.05,9.5e-09
2.3917511152801615e-35,20748265.57850291,0.4,0.05,9.5e-09
3.536221849198006e-14,0.7759999999999999,0.6,0.05,9.5e-09
1.9848321253094004e-14,1.100108702921523,0.6,0.05,9.5e-09
1.0859644835557405e-14,1.5595865441284484,0.6,0.05,9.5e-09
5.6135953236064366e-15,2.2109725904059383,0.6,0.05,9.5e-09
2.547896164074044e-15,3.1344203461681928,0.6,0.05,9.5e-09
1.0010238445083365e-15,4.443560697724126,0.6,0.05,9.5e-09
3.7339316748165653e-16,6.299484272585499,0.6,0.05,9.5e-09
1.4256682561175046e-16,8.930563752820321,0.6,0.05,9.5e-09
5.3566646016724174e-17,12.660555291846817,0.6,0.05,9.5e-09
1.9591990278509482e-17,17.948436933479158,0.6,0.05,9.5e-09
6.945240606221807e-18,25.444886178297057,0.6,0.05,9.5e-09
2.420401188197002e-18,36.07234630102085,0.6,0.05,9.5e-09
8.661699472433739e-19,51.13853363473202,0.6,0.05,9.5e-09
3.2281644128119723e-19,72.4973529719249,0.6,0.05,9.5e-09
1.2734270497557126e-19,102.77702183400542,0.6,0.05,9.5e-09
5.1182473853034424e-20,145.70347445869163,0.6,0.05,9.5e-09
2.0603774354037717e-20,206.55884059009097,0.6,0.05,9.5e-09
8.35554441206757e-21,292.8314152043025,0.6,0.05,9.5e-09
3.3556611731664535e-21,415.1370983957204,0.6,0.05,9.5e-09
1.33749518638811e-21,588.5256892406197,0.6,0.05,9.5e-09
5.313243951094983e-22,834.3327740032128,0.6,0.05,9.5e-09
2.1341817075660424e-22,1182.8050848113287,0.6,0.05,9.5e-09
8.47060378969679e-23,1676.8223810061515,0.6,0.05,9.5e-09
3.361303785002332e-23,2377.173833245434,0.6,0.05,9.5e-09
1.3174655763316691e-23,3370.038173080696,0.6,0.05,9.5e-09
5.138206662148142e-24,4777.588045597714,0.6,0.05,9.5e-09
2.0268619384428993e-24,6773.023438061691,0.6,0.05,9.5e-09
7.83511118470757e-25,9601.884058380307,0.6,0.05,9.5e-09
3.027087276214554e-25,13612.263166324245,0.6,0.05,9.5e-09
1.1518703727760944e-25,19297.640690375494,0.6,0.05,9.5e-09
4.342919994891597e-26,27357.60627491569,0.6,0.05,9.5e-09
1.6432527728422747e-26,38783.94427079287,0.6,0.05,9.5e-09
6.061413999286792e-27,54982.673487013606,0.6,0.05,9.5e-09
2.212600369527454e-27,77947.05877958263,0.6,0.05,9.5e-09
7.898349906314646e-28,110502.88367339497,0.6,0.05,9.5e-09
2.7733029085970507e-28,156656.1649832815,0.6,0.05,9.5e-09
9.548316009009727e-29,222086.0959593013,0.6,0.05,9.5e-09
3.1956635716108585e-29,314843.874951923,0.6,0.05,9.5e-09
1.0314021650293099e-29,446343.4109486418,0.6,0.05,9.5e-09
3.263982023601996e-30,632765.8129848948,0.6,0.05,9.5e-09
1.0203464669892812e-30,897050.4868246074,0.6,0.05,9.5e-09
3.0763904725412295e-31,1271717.8447367798,0.6,0.05,9.5e-09
9.243560243403207e-32,1802870.964762285,0.6,0.05,9.5e-09
2.729434392804608e-32,2555868.6064168955,0.6,0.05,9.5e-09
8.135551190795176e-33,3623367.6513442476,0.6,0.05,9.5e-09
2.5338535232466325e-33,5136724.596814592,0.6,0.05,9.5e-09
7.806201386696579e-34,7282159.063745853,0.6,0.05,9.5e-09
2.486791670421965e-34,10323668.250110406,0.6,0.05,9.5e-09
8.007878136932451e-35,14635511.969099307,0.6,0.05,9.5e-09
2.6889339827516825e-35,20748265.57850291,0.6,0.05,9.5e-09
3.997195056992053e-14,0.7759999999999999,0.8,0.05,9.5e-09
2.2443569947594488e-14,1.100108702921523,0.8,0.05,9.5e-09
1.2284534866294717e-14,1.5595865441284484,0.8,0.05,9.5e-09
6.351403626204279e-15,2.2109725904059383,0.8,0.05,9.5e-09
2.8834745388376528e-15,3.1344203461681928,0.8,0.05,9.5e-09
1.133731514871324e-15,4.443560697724126,0.8,0.05,9.5e-09
4.234301036032134e-16,6.299484272585499,0.8,0.05,9.5e-09
1.6194127017382658e-16,8.930563752820321,0.8,0.05,9.5e-09
6.097499538927784e-17,12.660555291846817,0.8,0.05,9.5e-09
2.2360439569538177e-17,17.948436933479158,0.8,0.05,9.5e-09
7.949439555058444e-18,25.444886178297057,0.8,0.05,9.5e-09
2.779800461478055e-18,36.07234630102085,0.8,0.05,9.5e-09
9.98433042715199e-19,51.13853363473202,0.8,0.05,9.5e-09
3.732864092705095e-19,72.4973529719249,0.8,0.05,9.5e-09
1.474207151193645e-19,102.77702183400542,0.8,0.05,9.5e-09
5.922027536559391e-20,145.70347445869163,0.8,0.05,9.5e-09
2.3801727196274995e-20,206.55884059009097,0.8,0.05,9.5e-09
9.637893637148318e-21,292.8314152043025,0.8,0.05,9.5e-09
3.861685570677382e-21,415.1370983957204,0.8,0.05,9.5e-09
1.53751867256397e-21,588.5256892406197,0.8,0.05,9.5e-09
6.081723050889894e-22,834.3327740032128,0.8,0.05,9.5e-09
2.436863290661006e-22,1182.8050848113287,0.8,0.05,9.5e-09
9.64872757058418e-23,1676.8223810061515,0.8,0.05,9.5e-09
3.819652581111276e-23,2377.173833245434,0.8,0.05,9.5e-09
1.4935085660524475e-23,3370.038173080696,0.8,0.05,9.5e-09
5.811068777858229e-24,4777.588045597714,0.8,0.05,9.5e-09
2.287078530440476e-24,6773.023438061691,0.8,0.05,9.5e-09
8.820657104307879e-25,9601.884058380307,0.8,0.05,9.5e-09
3.4063308432425077e-25,13612.263166324245,0.8,0.05,9.5e-09
1.293217132229955e-25,19297.640690375494,0.8,0.05,9.5e-09
4.8651313810842505e-26,27357.60627491569,0.8,0.05,9.5e-09
1.837087244456043e-26,38783.94427079287,0.8,0.05,9.5e-09
6.762271186480132e-27,54982.673487013606,0.8,0.05,9.5e-09
2.4633478892952773e-27,77947.05877958263,0.8,0.05,9.5e-09
8.778143457025707e-28,110502.88367339497,0.8,0.05,9.5e-09
3.0769314813220503e-28,156656.1649832815,0.8,0.05,9.5e-09
1.055673367027491e-28,222086.0959593013,0.8,0.05,9.5e-09
3.528547145169185e-29,314843.874951923,0.8,0.05,9.5e-09
1.137140555091331e-29,446343.4109486418,0.8,0.05,9.5e-09
3.594167016294515e-30,632765.8129848948,0.8,0.05,9.5e-09
1.1226248679257522e-30,897050.4868246074,0.8,0.05,9.5e-09
3.381739303491354e-31,1271717.8447367798,0.8,0.05,9.5e-09
1.0152677816074965e-31,1802870.964762285,0.8,0.05,9.5e-09
2.995562836085278e-32,2555868.6064168955,0.8,0.05,9.5e-09
8.922480603212091e-33,3623367.6513442476,0.8,0.05,9.5e-09
2.7771501209607605e-33,5136724.596814592,0.8,0.05,9.5e-09
8.550492136879175e-34,7282159.063745853,0.8,0.05,9.5e-09
2.7223134800115168e-34,10323668.250110406,0.8,0.05,9.5e-09
8.761314712272652e-35,14635511.969099307,0.8,0.05,9.5e-09
2.940162355834778e-35,20748265.57850291,0.8,0.05,9.5e-09
4.4953833082301926e-14,0.7759999999999999,1.0,0.05,9.5e-09
2.5250101395875577e-14,1.100108702921523,1.0,0.05,9.5e-09
1.3826429071192578e-14,1.5595865441284484,1.0,0.05,9.5e-09
7.149846995960667e-15,2.2109725904059383,1.0,0.05,9.5e-09
3.2465467330643322e-15,3.1344203461681928,1.0,0.05,9.5e-09
1.2773979815457759e-15,4.443560697724126,1.0,0.05,9.5e-09
4.776584792907881e-16,6.299484272585499,1.0,0.05,9.5e-09
1.8297390946893384e-16,8.930563752820321,1.0,0.05,9.5e-09
6.903111258336224e-17,12.660555291846817,1.0,0.05,9.5e-09
