dphi_dEdCth(1/GeV/s/cm2),Energy (GeV),cosTh,m(GeV),eps2
7.85879531712819e-15,1.57307828113117,0.6,0.01,5e-09
4.254262840200992e-15,2.2296906948748014,0.6,0.01,5e-09
1.9784627636585054e-15,3.160377111834734,0.6,0.01,5e-09
7.872554721224885e-16,4.479537682947403,0.6,0.01,5e-09
2.9628167453210175e-16,6.34932387587647,0.6,0.01,5e-09
1.1332500583002307e-16,8.999570164180339,0.6,0.01,5e-09
4.2600915564281684e-17,12.756045324404672,0.6,0.01,5e-09
1.5551749337905256e-17,18.08049599589806,0.6,0.01,5e-09
5.496419940968567e-18,25.627404665320306,0.6,0.01,5e-09
1.904403742925321e-18,36.32443877806682,0.6,0.01,5e-09
6.722132448004021e-19,51.48647979664753,0.6,0.01,5e-09
2.493466893105785e-19,72.97724867950929,0.6,0.01,5e-09
9.538683740478468e-20,103.43839481482117,0.6,0.01,5e-09
3.796585991705317e-20,146.61420806442456,0.6,0.01,5e-09
1.5139482553568803e-20,207.81186758399272,0.6,0.01,5e-09
6.1421007258555494e-21,294.5538012916894,0.6,0.01,5e-09
2.4582710382820188e-21,417.5023441349754,0.6,0.01,5e-09
9.677036725831004e-22,591.7703543251376,0.6,0.01,5e-09
3.835710622118106e-22,838.7788887357357,0.6,0.01,5e-09
1.5302317848734633e-22,1188.8902832773583,0.6,0.01,5e-09
6.144875181917741e-23,1685.1402969878986,0.6,0.01,5e-09
2.425249842581233e-23,2388.528075697953,0.6,0.01,5e-09
9.462620648252324e-24,3385.5141786086774,0.6,0.01,5e-09
3.704883252332135e-24,4798.6483266315145,0.6,0.01,5e-09
1.4571128893471127e-24,6801.63323733198,0.6,0.01,5e-09
5.722025166747266e-25,9640.676195926519,0.6,0.01,5e-09
2.1943038058164015e-25,13664.752901490194,0.6,0.01,5e-09
8.373818337662461e-26,19368.503626092315,0.6,0.01,5e-09
3.1762993630604165e-26,27453.03449087915,0.6,0.01,5e-09
1.2085936515135993e-26,38912.09756349444,0.6,0.01,5e-09
4.52251481989912e-27,55154.24305076234,0.6,0.01,5e-09
1.6365298594484335e-27,78175.9585573311,0.6,0.01,5e-09
5.856195541306231e-28,110807.07772079701,0.6,0.01,5e-09
2.075241033525498e-28,157058.6238992951,0.6,0.01,5e-09
7.271238485213609e-29,222615.84592362633,0.6,0.01,5e-09
2.4419538521122307e-29,315537.0499621075,0.6,0.01,5e-09
7.90454982568725e-30,447244.1280435491,0.6,0.01,5e-09
2.5129762119702136e-30,633926.5391923263,0.6,0.01,5e-09
7.869167880169864e-31,898531.3208030083,0.6,0.01,5e-09
2.4096895111316203e-31,1273583.7428302637,0.6,0.01,5e-09
7.03351634801298e-32,1805185.3201421672,0.6,0.01,5e-09
2.1066935582315833e-32,2558680.6194738625,0.6,0.01,5e-09
6.33271029516229e-33,3626689.4259673855,0.6,0.01,5e-09
1.9633761732849633e-33,5140491.584732545,0.6,0.01,5e-09
6.191011438991484e-34,7286163.944313369,0.6,0.01,5e-09
1.9204583715407802e-34,10327452.958212415,0.6,0.01,5e-09
6.205889727220366e-35,14638194.448991552,0.6,0.01,5e-09
2.0838304911948162e-35,20748265.57850291,0.6,0.01,5e-09
2.2240299595801636e-14,0.7829999999999999,0.8,0.01,5e-09
1.4529907865038306e-14,1.1098289481382733,0.8,0.01,5e-09
8.889582343658948e-15,1.57307828113117,0.8,0.01,5e-09
4.812743804556548e-15,2.2296906948748014,0.8,0.01,5e-09
2.238668497635224e-15,3.160377111834734,0.8,0.01,5e-09
8.915671787254401e-16,4.479537682947403,0.8,0.01,5e-09
3.3595070400348654e-16,6.34932387587647,0.8,0.01,5e-09
1.286987247566677e-16,8.999570164180339,0.8,0.01,5e-09
