eps2,cos_theta,m(GeV),Energy,flux_differential
0.01,1.0,0.0149309451731285,0.2258782763143731,1.2621050374676157e-07
0.01,1.0,0.0149309451731285,0.2537628013538671,1.1633539176434143e-07
0.01,1.0,0.0149309451731285,0.2850896527178103,1.0736785927999957e-07
0.01,1.0,0.0149309451731285,0.3202837833328603,9.9364754096421e-08
0.01,1.0,0.0149309451731285,0.3598226062857105,9.23101288659198e-08
0.01,1.0,0.0149309451731285,0.4042424709954335,8.622942571735246e-08
0.01,1.0,0.0149309451731285,0.4541459388650518,8.104475722740877e-08
0.01,1.0,0.0149309451731285,0.5102099571075231,7.667904748489467e-08
0.01,1.0,0.0149309451731285,0.573195041625182,7.297170016360314e-08
0.01,1.0,0.0149309451731285,0.6439555935096224,6.966512840761347e-08
0.01,1.0,0.0149309451731285,0.7234514891067266,6.638752150352383e-08
0.01,1.0,0.0149309451731285,0.8127611008676167,6.282498886045801e-08
0.01,1.0,0.0149309451731285,0.9130959256151152,5.877308957441307e-08
0.01,1.0,0.0149309451731285,1.0258170186601063,5.414178420130951e-08
0.01,1.0,0.0149309451731285,1.1524534566987763,4.894693272273924e-08
0.01,1.0,0.0149309451731285,1.294723079942415,4.333055604467174e-08
0.01,1.0,0.0149309451731285,1.4545557948495271,3.7527309661572845e-08
0.01,1.0,0.0149309451731285,1.6341197535649394,3.191344690267199e-08
0.01,1.0,0.0149309451731285,1.835850765193496,2.6860401993775227e-08
0.01,1.0,0.0149309451731285,2.062485337876194,2.253730762038164e-08
0.01,1.0,0.0149309451731285,2.3170977998889395,1.8618045791335144e-08
0.01,1.0,0.0149309451731285,2.6031420033166066,1.502154838033007e-08
0.01,1.0,0.0149309451731285,2.9244981760182918,1.1940510379809405e-08
0.01,1.0,0.0149309451731285,3.285525557436941,9.511871817738026e-09
0.01,1.0,0.0149309451731285,3.6911215322651687,7.602574753059843e-09
0.01,1.0,0.0149309451731285,4.1467880641233,5.9533911112520975e-09
0.01,1.0,0.0149309451731285,4.658706330431421,4.595598366568298e-09
0.01,1.0,0.0149309451731285,5.233820570907402,3.591024965751536e-09
0.01,1.0,0.0149309451731285,5.879932287106996,2.819002733012307e-09
0.01,1.0,0.0149309451731285,6.605806070835402,2.163484774306121e-09
0.01,1.0,0.0149309451731285,7.421288497006765,1.6554764705577637e-09
0.01,1.0,0.0149309451731285,8.337441693749241,1.2965422376628862e-09
0.01,1.0,0.0149309451731285,9.366693401651878,9.97643894521842e-10
0.01,1.0,0.0149309451731285,10.523005557727087,7.558492959816722e-10
0.01,1.0,0.0149309451731285,11.822063690952728,5.902461196692362e-10
0.01,1.0,0.0149309451731285,13.281489698569583,4.57211555923668e-10
0.01,1.0,0.0149309451731285,14.921080889473224,3.4643090657581625e-10
0.01,1.0,0.0149309451731285,16.763078537355728,2.7131857289403224e-10
