eps2,cos_theta,m(GeV),Energy,flux_differential
5e-09,1.0,0.0122192246779934,1.0258170186601063,2.70015056218322e-14
5e-09,1.0,0.0122192246779934,1.1524534566987763,2.4377494759514313e-14
5e-09,1.0,0.0122192246779934,1.294723079942415,2.1550687180218363e-14
5e-09,1.0,0.0122192246779934,1.4545557948495271,1.864356504306443e-14
5e-09,1.0,0.0122192246779934,1.6341197535649394,1.585211207532567e-14
5e-09,1.0,0.0122192246779934,1.835850765193496,1.3358876146563487e-14
5e-09,1.0,0.0122192246779934,2.062485337876194,1.1214035506877306e-14
5e-09,1.0,0.0122192246779934,2.3170977998889395,9.243823686780904e-15
5e-09,1.0,0.0122192246779934,2.6031420033166066,7.447121738276762e-15
5e-09,1.0,0.0122192246779934,2.9244981760182918,5.922778629291657e-15
5e-09,1.0,0.0122192246779934,3.285525557436941,4.7328073511732864e-15
5e-09,1.0,0.0122192246779934,3.6911215322651687,3.785719216515246e-15
5e-09,1.0,0.0122192246779934,4.1467880641233,2.9644253927694875e-15
5e-09,1.0,0.0122192246779934,4.658706330431421,2.2925086776560462e-15
5e-09,1.0,0.0122192246779934,5.233820570907402,1.797411163562752e-15
5e-09,1.0,0.0122192246779934,5.879932287106996,1.4088706648199327e-15
5e-09,1.0,0.0122192246779934,6.605806070835402,1.0799285617279101e-15
5e-09,1.0,0.0122192246779934,7.421288497006765,8.278690291702089e-16
5e-09,1.0,0.0122192246779934,8.337441693749241,6.489310161676505e-16
5e-09,1.0,0.0122192246779934,9.366693401651878,4.982825081702045e-16
5e-09,1.0,0.0122192246779934,10.523005557727087,3.7793903796330394e-16
5e-09,1.0,0.0122192246779934,11.822063690952728,2.9569341475807116e-16
5e-09,1.0,0.0122192246779934,13.281489698569583,2.28513063322219e-16
5e-09,1.0,0.0122192246779934,14.921080889473224,1.7315581733740566e-16
5e-09,1.0,0.0122192246779934,16.763078537355728,1.3596989043647202e-16
5e-09,1.0,0.0122192246779934,18.83246958655666,1.062403999922303e-16
5e-09,1.0,0.0122192246779934,21.157325603303395,8.112181323225063e-17
5e-09,1.0,0.0122192246779934,23.769183570259635,6.460375956802518e-17
5e-09,1.0,0.0122192246779934,26.70347368991138,5.130339920209578e-17
5e-09,1.0,0.0122192246779934,30.0,4.011096680014851e-17
5e-09,1.0,0.013063459418654,0.1,1.1102353508824984e-13
5e-09,1.0,0.013063459418654,0.1123449344020514,1.0323718477635528e-13
5e-09,1.0,0.013063459418654,0.1262138428580125,9.589870022435518e-14
5e-09,1.0,0.013063459418654,0.1417948589651424,8.886558948386815e-14
5e-09,1.0,0.013063459418654,0.1592993412898707,8.211783266201116e-14
5e-09,1.0,0.013063459418654,0.1789647404750054,7.569978524401322e-14
5e-09,1.0,0.013063459418654,0.2010578202894464,6.966076483441128e-14
5e-09,1.0,0.013063459418654,0.2258782763143731,6.406160065233035e-14
5e-09,1.0,0.013063459418654,0.2537628013538671,5.896416574458134e-14
5e-09,1.0,0.013063459418654,0.2850896527178103,5.4339760817522365e-14
